Entry,Majority protein IDs,Unique peptides R1,Unique peptides R2,Unique peptides R3,Ratio H/L normalized R1,Ratio H/L normalized R2,Ratio H/L normalized R3,Log2FC,Pvalue,FDR,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P49411,sp|P49411|EFTU_HUMAN,15,17,15,0.69123,0.66246,1.0343,-0.3291657055676072,0.1628240747067365,0.2468383232997101,reviewed,EFTU_HUMAN,"Elongation factor Tu, mitochondrial (EF-Tu) (P43)",TUFM,Homo sapiens (Human),455
P49736,sp|P49736|MCM2_HUMAN,3,2,5,0.69785,0.78771,0.6428,-0.495220305573791,0.0023390725203461,0.013991849196672,reviewed,MCM2_HUMAN,DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2 homolog) (Nuclear protein BM28),MCM2 BM28 CCNL1 CDCL1 KIAA0030,Homo sapiens (Human),904
P49756,sp|P49756|RBM25_HUMAN,9,10,10,1.4429,1.3477,0.92289,0.3078131925831114,0.2110124747499765,0.3013167381376009,reviewed,RBM25_HUMAN,RNA-binding protein 25 (Arg/Glu/Asp-rich protein of 120 kDa) (RED120) (Protein S164) (RNA-binding motif protein 25) (RNA-binding region-containing protein 7),RBM25 RNPC7,Homo sapiens (Human),843
P49790,sp|P49790|NU153_HUMAN,7,9,9,0.64572,0.50419,0.79432,-0.6257636026459337,0.0136794347989978,0.041008466022041,reviewed,NU153_HUMAN,Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153),NUP153,Homo sapiens (Human),1475
P49792,sp|P49792|RBP2_HUMAN,2,3,5,0.77103,0.77465,0.82852,-0.3375210295767485,0.0003591741181832,0.0046763061661502,reviewed,RBP2_HUMAN,E3 SUMO-protein ligase RanBP2 (EC 2.3.2.-) (358 kDa nucleoporin) (Nuclear pore complex protein Nup358) (Nucleoporin Nup358) (Ran-binding protein 2) (RanBP2) (p270),RANBP2 NUP358,Homo sapiens (Human),3224
P49916,sp|P49916|DNLI3_HUMAN,5,4,9,1.0104,0.87865,0.83488,-0.1392728715086398,0.1559963049668523,0.2397720983749767,reviewed,DNLI3_HUMAN,DNA ligase 3 (EC 6.5.1.1) (DNA ligase III) (Polydeoxyribonucleotide synthase [ATP] 3),LIG3,Homo sapiens (Human),1009
P49959,sp|P49959|MRE11_HUMAN,17,18,11,0.9964,0.88387,0.3976,-0.3972770871725167,0.2603426026598752,0.3564278106518703,reviewed,MRE11_HUMAN,Double-strand break repair protein MRE11 (EC 3.1.-.-) (Meiotic recombination 11 homolog 1) (MRE11 homolog 1) (Meiotic recombination 11 homolog A) (MRE11 homolog A),MRE11 HNGS1 MRE11A,Homo sapiens (Human),708
P50454,sp|P50454|SERPH_HUMAN,3,4,5,0.6694,0.88272,0.81355,-0.3427136622793295,0.0281729816400751,0.0687752198860657,reviewed,SERPH_HUMAN,Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47),SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14,Homo sapiens (Human),418
P50914,sp|P50914|RL14_HUMAN,4,4,4,1.0355,0.79701,0.86253,-0.1546558149888738,0.2262165649055745,0.3202724927447792,reviewed,RL14_HUMAN,Large ribosomal subunit protein eL14 (60S ribosomal protein L14) (CAG-ISL 7),RPL14,Homo sapiens (Human),215
P50990,sp|P50990|TCPQ_HUMAN,32,28,24,0.71609,0.56702,0.30038,-0.9218547441829432,0.017793563010958,0.0500632450816786,reviewed,TCPQ_HUMAN,T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15),CCT8 C21orf112 CCTQ KIAA0002,Homo sapiens (Human),548
P50991,sp|P50991|TCPD_HUMAN,13,15,11,0.75245,0.79255,0.9502,-0.2658070428964535,0.0494127779288133,0.102462690443858,reviewed,TCPD_HUMAN,T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Chaperonin containing T-complex polypeptide 1 subunit 4) (Stimulator of TAR RNA-binding),CCT4 CCTD SRB,Homo sapiens (Human),539
P51571,sp|P51571|SSRD_HUMAN,3,3,3,0.9983,0.99212,1.0416,0.0153167692145152,0.5305864253791265,0.6129112211106985,reviewed,SSRD_HUMAN,Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta),SSR4 TRAPD,Homo sapiens (Human),173
P51610,sp|P51610|HCFC1_HUMAN,6,4,6,0.62719,0.47581,0.54748,-0.8620768441816938,0.0005032468783296,0.0057613090898427,reviewed,HCFC1_HUMAN,Host cell factor 1 (HCF) (HCF-1) (C1 factor) (CFF) (VCAF) (VP16 accessory protein) [Cleaved into: HCF N-terminal chain 1; HCF N-terminal chain 2; HCF N-terminal chain 3; HCF N-terminal chain 4; HCF N-terminal chain 5; HCF N-terminal chain 6; HCF C-terminal chain 1; HCF C-terminal chain 2; HCF C-terminal chain 3; HCF C-terminal chain 4; HCF C-terminal chain 5; HCF C-terminal chain 6],HCFC1 HCF1 HFC1,Homo sapiens (Human),2035
P51991,sp|P51991|ROA3_HUMAN,15,13,15,1.6246,1.6064,1.8398,0.7572508727371665,0.0007723363298984,0.007326161757894,reviewed,ROA3_HUMAN,Heterogeneous nuclear ribonucleoprotein A3 (hnRNP A3),HNRNPA3 HNRPA3,Homo sapiens (Human),378
P52272,sp|P52272|HNRPM_HUMAN,38,36,31,0.76813,0.583,0.53142,-0.6722743177394394,0.006592611092876,0.0258931294904773,reviewed,HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M (hnRNP M),HNRNPM HNRPM NAGR1,Homo sapiens (Human),730
P52292,sp|P52292|IMA1_HUMAN,10,8,7,1.0507,1.0405,0.87509,-0.0163028506327232,0.8531131813123113,0.8965771263899149,reviewed,IMA1_HUMAN,Importin subunit alpha-1 (Karyopherin subunit alpha-2) (RAG cohort protein 1) (SRP1-alpha),KPNA2 RCH1 SRP1,Homo sapiens (Human),529
P52294,sp|P52294|IMA5_HUMAN,3,5,2,0.88736,1.2101,0.75516,-0.0726749236678478,0.7345647233368942,0.795678591020714,reviewed,IMA5_HUMAN,"Importin subunit alpha-5 (Karyopherin subunit alpha-1) (Nucleoprotein interactor 1) (NPI-1) (RAG cohort protein 2) (SRP1-beta) [Cleaved into: Importin subunit alpha-5, N-terminally processed]",KPNA1 RCH2,Homo sapiens (Human),538
P52594,sp|P52594|AGFG1_HUMAN,2,3,2,2.0402,1.9061,0.77022,0.6527602846161542,0.228536783805941,0.3215008992524255,reviewed,AGFG1_HUMAN,Arf-GAP domain and FG repeat-containing protein 1 (HIV-1 Rev-binding protein) (Nucleoporin-like protein RIP) (Rev-interacting protein) (Rev/Rex activation domain-binding protein),AGFG1 HRB RAB RIP,Homo sapiens (Human),562
P52597,sp|P52597|HNRPF_HUMAN,12,10,12,1.3713,1.0211,0.37058,-0.1187373815693936,0.8008940058963417,0.8481556936446107,reviewed,HNRPF_HUMAN,"Heterogeneous nuclear ribonucleoprotein F (hnRNP F) (Nucleolin-like protein mcs94-1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]",HNRNPF HNRPF,Homo sapiens (Human),415
P52701,sp|P52701|MSH6_HUMAN,9,10,10,1.001,0.99172,0.81403,-0.0960619334230985,0.349367075994334,0.4539720909202304,reviewed,MSH6_HUMAN,DNA mismatch repair protein Msh6 (hMSH6) (G/T mismatch-binding protein) (GTBP) (GTMBP) (MutS protein homolog 6) (MutS-alpha 160 kDa subunit) (p160),MSH6 GTBP,Homo sapiens (Human),1360
P52789,sp|P52789|HXK2_HUMAN,2,2,2,1.2058,0.74652,0.63009,-0.2162444303592768,0.4726553520390687,0.5604342031320386,reviewed,HXK2_HUMAN,Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Hexokinase-B) (Muscle form hexokinase),HK2,Homo sapiens (Human),917
P53007,sp|P53007|TXTP_HUMAN,4,4,6,0.62044,0.75074,0.91965,-0.3890920989344812,0.0524840907676051,0.1069001112567172,reviewed,TXTP_HUMAN,"Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Mitochondrial citrate carrier) (CIC) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)",SLC25A1 SLC20A3,Homo sapiens (Human),311
P53618,sp|P53618|COPB_HUMAN,15,14,16,0.93537,0.94186,0.80719,-0.1603520897966445,0.0744350358596448,0.1365327729580226,reviewed,COPB_HUMAN,Coatomer subunit beta (Beta-coat protein) (Beta-COP),COPB1 COPB MSTP026,Homo sapiens (Human),953
P53621,sp|P53621|COPA_HUMAN,15,17,19,0.74289,0.76715,0.85068,-0.3457355640112723,0.0028454599448769,0.0157448783616523,reviewed,COPA_HUMAN,Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (HEP-COP) (HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin],COPA,Homo sapiens (Human),1224
P54132,sp|P54132|BLM_HUMAN,13,15,14,0.91993,0.83386,0.98182,-0.1330999324750447,0.1091669227377935,0.1803155141738679,reviewed,BLM_HUMAN,"RecQ-like DNA helicase BLM (EC 5.6.2.4) (Bloom syndrome protein) (DNA 3'-5' helicase BLM) (DNA helicase, RecQ-like type 2) (RecQ2) (RecQ protein-like 3)",BLM RECQ2 RECQL3,Homo sapiens (Human),1417
P54136,sp|P54136|SYRC_HUMAN,14,12,17,0.98619,1.0691,0.83171,-0.0553913931472615,0.616909541977838,0.6954633885794302,reviewed,SYRC_HUMAN,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",RARS1 RARS,Homo sapiens (Human),660
P54577,sp|P54577|SYYC_HUMAN,5,5,5,0.90989,0.90338,0.73553,-0.2351443287452957,0.0578492489753365,0.1155007241987578,reviewed,SYYC_HUMAN,"Tyrosine--tRNA ligase, cytoplasmic (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS) [Cleaved into: Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed]",YARS1 YARS,Homo sapiens (Human),528
P54886,sp|P54886|P5CS_HUMAN,10,9,10,0.85986,0.80962,0.90623,-0.2199923316140571,0.0071312347489548,0.0269042038256023,reviewed,P5CS_HUMAN,Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)],ALDH18A1 GSAS P5CS PYCS,Homo sapiens (Human),795
P55060,sp|P55060|XPO2_HUMAN,16,18,13,1.0174,0.97163,0.89106,-0.0588486055379669,0.3399916386036818,0.4435254381784769,reviewed,XPO2_HUMAN,Exportin-2 (Exp2) (Cellular apoptosis susceptibility protein) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter),CSE1L CAS XPO2,Homo sapiens (Human),971
P55081,sp|P55081|MFAP1_HUMAN,5,9,6,1.4249,1.0536,0.87405,0.1602963479527041,0.5088489473455002,0.5938061529655749,reviewed,MFAP1_HUMAN,Microfibrillar-associated protein 1 (Spliceosome B complex protein MFAP1),MFAP1,Homo sapiens (Human),439
P55265,sp|P55265|DSRAD_HUMAN,26,31,31,0.78965,0.65896,0.54282,-0.5911577317535532,0.0092022759748356,0.0299525061141709,reviewed,DSRAD_HUMAN,Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP),ADAR ADAR1 DSRAD G1P1 IFI4,Homo sapiens (Human),1226
P55786,sp|P55786|PSA_HUMAN,2,3,5,0.84865,0.96396,0.96713,-0.1100125523955408,0.1327071711354103,0.2108075637174939,reviewed,PSA_HUMAN,Puromycin-sensitive aminopeptidase (PSA) (EC 3.4.11.14) (Cytosol alanyl aminopeptidase) (AAP-S),NPEPPS PSA,Homo sapiens (Human),919
P55884,sp|P55884|EIF3B_HUMAN,3,4,2,0.66948,0.68007,0.7529,-0.5128910096865319,0.0003365484476349,0.004560574882237,reviewed,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog) (hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116),EIF3B EIF3S9,Homo sapiens (Human),814
P56182,sp|P56182|RRP1_HUMAN,4,3,3,1.3556,1.6772,1.8756,0.7102903225465367,0.0137106618326703,0.041008466022041,reviewed,RRP1_HUMAN,Ribosomal RNA processing protein 1 homolog A (Novel nuclear protein 1) (NNP-1) (Nucleolar protein Nop52) (RRP1-like protein),RRP1 D21S2056E NNP1 NOP52 RRP1A,Homo sapiens (Human),461
P56192,sp|P56192|SYMC_HUMAN,12,11,14,1.0325,0.95518,0.93444,-0.0379470755400088,0.4333631881274366,0.5231875580302144,reviewed,SYMC_HUMAN,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)",MARS1 MARS,Homo sapiens (Human),900
P56270,sp|P56270|MAZ_HUMAN,4,4,6,1.9673,1.8024,1.7363,0.8760421092123181,0.0002623511870748,0.0041728579441827,reviewed,MAZ_HUMAN,Myc-associated zinc finger protein (MAZI) (Pur-1) (Purine-binding transcription factor) (Serum amyloid A-activating factor-1) (SAF-1) (Transcription factor Zif87) (ZF87) (Zinc finger protein 801),MAZ ZNF801,Homo sapiens (Human),477
P57088,sp|P57088|TMM33_HUMAN,5,5,5,0.67882,0.69168,0.84537,-0.4370892564535414,0.008129292415901,0.0281138029383244,reviewed,TMM33_HUMAN,Transmembrane protein 33 (Protein DB83) (SHINC-3),TMEM33 DB83,Homo sapiens (Human),247
P57740,sp|P57740|NU107_HUMAN,4,4,5,0.77783,0.87592,0.92954,-0.2157528913042548,0.0352800665198353,0.0791417708417927,reviewed,NU107_HUMAN,Nuclear pore complex protein Nup107 (107 kDa nucleoporin) (Nucleoporin Nup107),NUP107,Homo sapiens (Human),925
P60228,sp|P60228|EIF3E_HUMAN,13,11,12,1.0165,1.1601,0.90669,0.0395080883300699,0.7243569414775816,0.7893326659665071,reviewed,EIF3E_HUMAN,Eukaryotic translation initiation factor 3 subunit E (eIF3e) (Eukaryotic translation initiation factor 3 subunit 6) (Viral integration site protein INT-6 homolog) (eIF-3 p48),EIF3E EIF3S6 INT6,Homo sapiens (Human),445
P63261,sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|P63267|ACTH_HUMAN;sp|P62736|ACTA_HUMAN,5,7,6,0.39737,0.42036,0.91343,-0.7932234308178232,0.0658627890216089,0.1239208158003075,reviewed,ACTG_HUMAN,"Actin, cytoplasmic 2 (EC 3.6.4.-) (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]",ACTG1 ACTG,Homo sapiens (Human),375
P60709,sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|P63267|ACTH_HUMAN;sp|P62736|ACTA_HUMAN,5,7,6,0.39737,0.42036,0.91343,-0.7932234308178232,0.0658627890216089,0.1239208158003075,reviewed,ACTB_HUMAN,"Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",ACTB,Homo sapiens (Human),375
P68133,sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|P63267|ACTH_HUMAN;sp|P62736|ACTA_HUMAN,5,7,6,0.39737,0.42036,0.91343,-0.7932234308178232,0.0658627890216089,0.1239208158003075,reviewed,ACTS_HUMAN,"Actin, alpha skeletal muscle (EC 3.6.4.-) (Alpha-actin-1) [Cleaved into: Actin, alpha skeletal muscle, intermediate form]",ACTA1 ACTA,Homo sapiens (Human),377
P68032,sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|P63267|ACTH_HUMAN;sp|P62736|ACTA_HUMAN,5,7,6,0.39737,0.42036,0.91343,-0.7932234308178232,0.0658627890216089,0.1239208158003075,reviewed,ACTC_HUMAN,"Actin, alpha cardiac muscle 1 (EC 3.6.4.-) (Alpha-cardiac actin) [Cleaved into: Actin, alpha cardiac muscle 1, intermediate form]",ACTC1 ACTC,Homo sapiens (Human),377
P63267,sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|P63267|ACTH_HUMAN;sp|P62736|ACTA_HUMAN,5,7,6,0.39737,0.42036,0.91343,-0.7932234308178232,0.0658627890216089,0.1239208158003075,reviewed,ACTH_HUMAN,"Actin, gamma-enteric smooth muscle (EC 3.6.4.-) (Alpha-actin-3) (Gamma-2-actin) (Smooth muscle gamma-actin) [Cleaved into: Actin, gamma-enteric smooth muscle, intermediate form]",ACTG2 ACTA3 ACTL3 ACTSG,Homo sapiens (Human),376
P62736,sp|P63261|ACTG_HUMAN;sp|P60709|ACTB_HUMAN;sp|P68133|ACTS_HUMAN;sp|P68032|ACTC_HUMAN;sp|P63267|ACTH_HUMAN;sp|P62736|ACTA_HUMAN,5,7,6,0.39737,0.42036,0.91343,-0.7932234308178232,0.0658627890216089,0.1239208158003075,reviewed,ACTA_HUMAN,"Actin, aortic smooth muscle (EC 3.6.4.-) (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein) [Cleaved into: Actin, aortic smooth muscle, intermediate form]",ACTA2 ACTSA ACTVS GIG46,Homo sapiens (Human),377
P60842,sp|P60842|IF4A1_HUMAN,10,11,10,0.86426,0.96996,0.8816,-0.1435746373803804,0.0443697323863521,0.0950371042081864,reviewed,IF4A1_HUMAN,Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1),EIF4A1 DDX2A EIF4A,Homo sapiens (Human),406
P60866,sp|P60866|RS20_HUMAN,2,2,3,0.82734,0.93658,0.83418,-0.2075055400171132,0.019235330323572,0.0532177472285493,reviewed,RS20_HUMAN,Small ribosomal subunit protein uS10 (40S ribosomal protein S20),RPS20,Homo sapiens (Human),119
P61247,sp|P61247|RS3A_HUMAN,17,18,16,1.1672,1.1345,1.0253,0.1492593654996231,0.0639326967891016,0.1239208158003075,reviewed,RS3A_HUMAN,Small ribosomal subunit protein eS1 (40S ribosomal protein S3a) (v-fos transformation effector protein) (Fte-1),RPS3A FTE1 MFTL,Homo sapiens (Human),264
P61289,sp|P61289|PSME3_HUMAN,3,3,5,1.4698,0.95907,0.72385,0.0716345460685763,0.8284997545459798,0.8759933710486156,reviewed,PSME3_HUMAN,Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma),PSME3,Homo sapiens (Human),254
P61313,sp|P61313|RL15_HUMAN,2,4,2,0.64875,0.68072,0.83291,-0.4723424272589652,0.0079607635404184,0.0279236213737192,reviewed,RL15_HUMAN,Large ribosomal subunit protein eL15 (60S ribosomal protein L15),RPL15 EC45 TCBAP0781,Homo sapiens (Human),204
P61619,sp|P61619|S61A1_HUMAN,4,4,5,0.74763,0.75073,0.87118,-0.340355485534752,0.0066682607573367,0.0258931294904773,reviewed,S61A1_HUMAN,Protein transport protein Sec61 subunit alpha isoform 1 (Sec61 alpha-1),SEC61A1 SEC61A,Homo sapiens (Human),476
P61978,sp|P61978|HNRPK_HUMAN,24,23,23,2.0813,1.8433,1.8467,0.9439338254817196,0.0003024415487594,0.0042727912420488,reviewed,HNRPK_HUMAN,Heterogeneous nuclear ribonucleoprotein K (hnRNP K) (Transformation up-regulated nuclear protein) (TUNP),HNRNPK HNRPK,Homo sapiens (Human),463
P62140,sp|P62140|PP1B_HUMAN,3,4,3,1.527,1.3722,1.5743,0.5764415156599615,0.0012941654616658,0.0092400630811413,reviewed,PP1B_HUMAN,Serine/threonine-protein phosphatase PP1-beta catalytic subunit (PP-1B) (PPP1CD) (EC 3.1.3.16) (EC 3.1.3.53),PPP1CB,Homo sapiens (Human),327
P62195,sp|P62195|PRS8_HUMAN,2,2,4,0.59982,1.1712,1.1849,-0.0213552762861721,0.942906624004724,0.9632153820602104,reviewed,PRS8_HUMAN,26S proteasome regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1) (TRIP1) (p45/SUG),PSMC5 SUG1,Homo sapiens (Human),406
P62241,sp|P62241|RS8_HUMAN,6,6,5,0.83171,0.84864,0.77022,-0.2918451431142788,0.0015404305268726,0.010127186830133,reviewed,RS8_HUMAN,Small ribosomal subunit protein eS8 (40S ribosomal protein S8),RPS8 OK/SW-cl.83,Homo sapiens (Human),208
P62244,sp|P62244|RS15A_HUMAN,6,7,5,0.92856,0.91787,0.80658,-0.1773323871887656,0.0413208965600983,0.0896990555893664,reviewed,RS15A_HUMAN,Small ribosomal subunit protein uS8 (40S ribosomal protein S15a),RPS15A OK/SW-cl.82,Homo sapiens (Human),130
P62249,sp|P62249|RS16_HUMAN,10,10,8,0.91776,0.98739,0.85761,-0.1188522595438052,0.1026133666111164,0.1738144781371972,reviewed,RS16_HUMAN,Small ribosomal subunit protein uS9 (40S ribosomal protein S16),RPS16,Homo sapiens (Human),146
P62263,sp|P62263|RS14_HUMAN,5,6,5,1.0073,0.98081,1.2439,0.107469161145807,0.4074456303018314,0.4982392237945047,reviewed,RS14_HUMAN,Small ribosomal subunit protein uS11 (40S ribosomal protein S14),RPS14 PRO2640,Homo sapiens (Human),151
P62266,sp|P62266|RS23_HUMAN,5,6,5,1.0843,0.98061,0.76312,-0.0851650762521815,0.5773897490589812,0.65987399892455,reviewed,RS23_HUMAN,Small ribosomal subunit protein uS12 (40S ribosomal protein S23),RPS23,Homo sapiens (Human),143
P62280,sp|P62280|RS11_HUMAN,7,9,8,0.82186,0.85356,0.78207,-0.2877769547472684,0.0009426992870114,0.0078724946029405,reviewed,RS11_HUMAN,Small ribosomal subunit protein uS17 (40S ribosomal protein S11),RPS11,Homo sapiens (Human),158
P62316,sp|P62316|SMD2_HUMAN,6,7,5,1.3687,1.1474,1.0031,0.2302850056395181,0.1788897926482366,0.2663291980233837,reviewed,SMD2_HUMAN,Small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2),SNRPD2 SNRPD1,Homo sapiens (Human),118
P62333,sp|P62333|PRS10_HUMAN,4,5,3,0.62375,0.64068,0.48407,-0.7788447046855269,0.001095837979348,0.0084686514179724,reviewed,PRS10_HUMAN,26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42),PSMC6 SUG2,Homo sapiens (Human),389
P62424,sp|P62424|RL7A_HUMAN,13,15,11,0.86485,0.80743,1.0482,-0.1411012784644986,0.2686891021170003,0.3648457337539637,reviewed,RL7A_HUMAN,Large ribosomal subunit protein eL8 (60S ribosomal protein L7a) (PLA-X polypeptide) (Surfeit locus protein 3),RPL7A SURF-3 SURF3,Homo sapiens (Human),266
P62701,sp|P62701|RS4X_HUMAN,12,14,13,1.2053,1.08,0.98301,0.1235823292287221,0.2368838977203955,0.3304430842150055,reviewed,RS4X_HUMAN,"Small ribosomal subunit protein eS4, X isoform (40S ribosomal protein S4) (SCR10) (Single copy abundant mRNA protein)",RPS4X CCG2 RPS4 SCAR,Homo sapiens (Human),263
P62753,sp|P62753|RS6_HUMAN,7,6,5,0.83822,0.87949,0.73054,-0.2932116161608859,0.0143499434906892,0.0425373324902574,reviewed,RS6_HUMAN,Small ribosomal subunit protein eS6 (40S ribosomal protein S6) (Phosphoprotein NP33),RPS6 OK/SW-cl.2,Homo sapiens (Human),249
P62805,sp|P62805|H4_HUMAN,5,6,6,0.93847,0.89214,1.337,0.0784322192602338,0.7125374442818782,0.7807340973649621,reviewed,H4_HUMAN,Histone H4,H4C1 H4/A H4FA HIST1H4A; H4C2 H4/I H4FI HIST1H4B; H4C3 H4/G H4FG HIST1H4C; H4C4 H4/B H4FB HIST1H4D; H4C5 H4/J H4FJ HIST1H4E; H4C6 H4/C H4FC HIST1H4F; H4C8 H4/H H4FH HIST1H4H; H4C9 H4/M H4FM HIST1H4I; H4C11 H4/E H4FE HIST1H4J; H4C12 H4/D H4FD HIST1H4K; H4C13 H4/K H4FK HIST1H4L; H4C14 H4/N H4F2 H4FN HIST2H4 HIST2H4A; H4C15 H4/O H4FO HIST2H4B; H4C16 H4-16 HIST4H4,Homo sapiens (Human),103
P62826,sp|P62826|RAN_HUMAN,10,12,9,0.7818,0.82345,0.75845,-0.3439155599506596,0.0003673017718955,0.0046901610872821,reviewed,RAN_HUMAN,GTP-binding nuclear protein Ran (EC 3.6.5.-) (Androgen receptor-associated protein 24) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein),RAN ARA24 OK/SW-cl.81,Homo sapiens (Human),216
P62829,sp|P62829|RL23_HUMAN,8,6,5,0.90005,0.92107,0.77135,-0.2106352064181028,0.0439971494543424,0.0945440363679074,reviewed,RL23_HUMAN,Large ribosomal subunit protein uL14 (60S ribosomal protein L17) (60S ribosomal protein L23),RPL23,Homo sapiens (Human),140
P62841,sp|P62841|RS15_HUMAN,4,3,3,1.8037,1.695,1.9238,0.8539956471763932,0.0002574063618472,0.0041728579441827,reviewed,RS15_HUMAN,Small ribosomal subunit protein uS19 (40S ribosomal protein S15) (RIG protein),RPS15 RIG,Homo sapiens (Human),145
P62854,sp|P62854|RS26_HUMAN;sp|Q5JNZ5|RS26L_HUMAN,2,2,2,1.5197,1.2172,1.219,0.3990434563850826,0.0338776829416866,0.0770369228536983,reviewed,RS26_HUMAN,Small ribosomal subunit protein eS26 (40S ribosomal protein S26),RPS26,Homo sapiens (Human),115
Q5JNZ5,sp|P62854|RS26_HUMAN;sp|Q5JNZ5|RS26L_HUMAN,2,2,2,1.5197,1.2172,1.219,0.3990434563850826,0.0338776829416866,0.0770369228536983,reviewed,RS26L_HUMAN,Putative ribosomal protein eS26-like (Putative 40S ribosomal protein S26-like 1),RPS26P11 RPS26L1,Homo sapiens (Human),115
