Entry,sgBCL2_R1,sgBCL2_R2,sgBCL2_R3,sgCtrl_R1,sgCtrl_R2,sgCtrl_R3,sgBCL2_PDS_R1,sgBCL2_PDS_R2,sgBCL2_PDS_R3,sgCtrl_PDS_R1,sgCtrl_PDS_R2,sgCtrl_PDS_R3,sgBCL2_Mean,sgCtrl_Mean,sgBCL2_PDS_Mean,sgCtrl_PDS_Mean,Log2FC,Pvalue,FDR,Log2FC_PDS,Pvalue_PDS,FDR_PDS,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P43694,27.2534961700439,26.4629497528076,24.3169994354248,27.8973522186279,26.3991737365723,26.3794784545898,26.6039943695068,26.8019332885742,28.1064949035645,26.8740825653076,26.7895488739014,25.7695121765137,26.011148452758764,26.892001469930005,27.170807520548497,26.477714538574233,-0.8808530171712405,0.4328211589058446,0.9742140838941091,0.6930929819742637,0.30527534213637597,0.7036062715682534,reviewed,GATA4_HUMAN,Transcription factor GATA-4 (GATA-binding factor 4),GATA4,Homo sapiens (Human),442
P45880,29.2307758331299,27.7129287719727,27.2534961700439,30.0989875793457,28.4861583709717,27.4861583709717,28.2444515228271,27.8857650756836,29.7973022460938,28.2624855041504,28.3991737365723,26.5739822387695,28.0657335917155,28.69043477376303,28.642506281534832,27.7452138264974,-0.6247011820475308,0.5536972486764877,0.9742140838941091,0.8972924550374302,0.3403987389916854,0.7036062715682534,reviewed,VDAC2_HUMAN,Voltage-dependent anion-selective channel protein 2 (VDAC-2) (hVDAC2) (Outer mitochondrial membrane protein porin 2),VDAC2,Homo sapiens (Human),294
P45954,23.60964012146,20.8565998077393,20.9185314178467,23.7994651794434,21.2613754272461,20.1256828308105,23.7285823822021,20.5677490234375,25.3477325439453,21.7185020446777,21.4407711029053,18.96018409729,21.794923782348672,21.728841145833332,23.214687983194967,20.706485748290998,0.06608263651533974,0.9649963019499888,0.9866186257281212,2.508202234903969,0.20420785463026483,0.7036062715682534,reviewed,ACDSB_HUMAN,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial (SBCAD) (EC 1.3.8.5) (2-methyl branched chain acyl-CoA dehydrogenase) (2-MEBCAD) (2-methylbutyryl-coenzyme A dehydrogenase) (2-methylbutyryl-CoA dehydrogenase)",ACADSB,Homo sapiens (Human),432
P45973,26.1410217285156,24.9627876281738,25.4922828674316,27.5165309906006,24.5225296020508,23.8950424194336,26.6039943695068,25.7593879699707,27.9202537536621,26.7129287719727,26.7644577026367,26.3204460144043,25.532030741373664,25.311367670694995,26.76121203104653,26.5992774963379,0.2206630706786683,0.8593689780657987,0.9744879240508083,0.16193453470862806,0.8139018403665857,0.8929003270985162,reviewed,CBX5_HUMAN,Chromobox protein homolog 5 (Antigen p25) (Heterochromatin protein 1 homolog alpha) (HP1 alpha),CBX5 HP1A,Homo sapiens (Human),191
P46013,33.3168907165527,33.0000114440918,31.4083156585693,33.9063415527344,32.5202827453613,32.2896690368652,33.8233528137207,32.8176460266113,34.018367767334,32.9364929199219,33.1753387451172,31.2647247314453,32.5750726064046,32.905431111653634,33.553122202555336,32.45885213216147,-0.33035850524903054,0.6925528271327279,0.9742140838941091,1.0942700703938684,0.19651696643437805,0.7036062715682534,reviewed,KI67_HUMAN,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67) (Antigen KI-67) (Antigen Ki67),MKI67,Homo sapiens (Human),3256
P46060,20.2918395996094,21.2909870147705,20.1580772399902,26.4186038970947,20.296594619751,20.8480472564697,21.2691078186035,21.0395278930664,26.5270118713379,20.0630798339844,24.4425296783447,19.6146945953369,20.580301284790032,22.521081924438466,22.9452158610026,21.373434702555333,-1.940780639648434,0.3841452830184596,0.9742140838941091,1.5717811584472656,0.542320400325812,0.7384153027231367,reviewed,RAGP1_HUMAN,Ran GTPase-activating protein 1 (RanGAP1),RANGAP1 KIAA1835 SD,Homo sapiens (Human),587
P46087,32.0016899108887,31.1723594665527,29.9399967193604,32.6371994018555,31.7573223114014,30.6285362243652,31.6797618865967,30.9259223937988,32.7868270874023,31.5754241943359,31.8792057037354,29.5146522521973,31.0380153656006,31.674352645874034,31.79750378926593,30.989760716756205,-0.636337280273434,0.48831054704029664,0.9742140838941091,0.8077430725097265,0.4288558543339152,0.7036062715682534,reviewed,NOP2_HUMAN,28S rRNA (cytosine(4447)-C(5))-methyltransferase (EC 2.1.1.-) (Nucleolar protein 1) (Nucleolar protein 2 homolog) (Proliferating-cell nucleolar antigen p120) (Proliferation-associated nucleolar protein p120),NOP2 NOL1 NSUN1,Homo sapiens (Human),812
P46100,25.606819152832,25.289119720459,21.988151550293,24.9134216308594,24.7233829498291,23.8950424194336,24.5696430206299,25.7994651794434,25.3778247833252,23.1855583190918,25.7050380706787,20.8268718719482,24.29469680786133,24.510615666707366,25.24897766113283,23.239156087239564,-0.21591885884603457,0.8657780054767514,0.9744879240508083,2.009821573893266,0.23904326764104553,0.7036062715682534,reviewed,ATRX_HUMAN,Transcriptional regulator ATRX (EC 3.6.4.12) (ATP-dependent helicase ATRX) (X-linked helicase II) (X-linked nuclear protein) (XNP) (Znf-HX),ATRX RAD54L XH2,Homo sapiens (Human),2492
P46736,22.0175876617432,22.2005920410156,21.1518993377686,21.1195869445801,21.2917671203613,22.8307437896729,21.6894340515137,22.4996013641357,22.6704616546631,20.543571472168,20.0986061096191,19.3602466583252,21.790026346842467,21.7473659515381,22.2864990234375,20.000808080037434,0.042660395304366716,0.9494897452137776,0.9821757901791554,2.2856909434000663,0.007595838565208451,0.7036062715682534,reviewed,BRCC3_HUMAN,Lys-63-specific deubiquitinase BRCC36 (EC 3.4.19.-) (BRCA1-A complex subunit BRCC36) (BRCA1/BRCA2-containing complex subunit 3) (BRCA1/BRCA2-containing complex subunit 36) (BRISC complex subunit BRCC36),BRCC3 BRCC36 C6.1A CXorf53,Homo sapiens (Human),316
P46776,24.6864566802979,24.5344524383545,22.4195690155029,24.904260635376,23.5869197845459,23.1126708984375,23.8190937042236,23.4551296234131,25.2353496551514,23.5403785705566,24.1174354553223,22.0492630004883,23.88015937805177,23.867950439453136,24.169857660929367,23.2356923421224,0.012208938598632812,0.9899037735562046,0.9931867373432732,0.934165318806965,0.3188645336662268,0.7036062715682534,reviewed,RL27A_HUMAN,Large ribosomal subunit protein uL15 (60S ribosomal protein L27a),RPL27A,Homo sapiens (Human),148
P46777,30.1603870391846,29.8354511260986,28.8111515045166,30.6628875732422,29.559103012085,29.4765338897705,30.0736751556396,29.4492378234863,30.4334049224854,29.3281726837158,29.5933475494385,27.0400924682617,29.60232988993327,29.899508158365904,29.9854393005371,28.653870900472,-0.29717826843263495,0.6226342127693039,0.9742140838941091,1.3315684000650982,0.19645801556169903,0.7036062715682534,reviewed,RL5_HUMAN,Large ribosomal subunit protein uL18 (60S ribosomal protein L5),RPL5 MSTP030,Homo sapiens (Human),297
P46778,26.9427967071533,26.4999046325684,24.4105396270752,27.6931190490723,26.5225296020508,25.6011619567871,27.1014938354492,25.1253395080566,27.4551296234131,25.8857650756836,26.4345989227295,24.1718826293945,25.95108032226563,26.605603535970065,26.560654322306302,25.497415542602536,-0.6545232137044366,0.5438776118064291,0.9742140838941091,1.0632387797037666,0.34541145545587876,0.7036062715682534,reviewed,RL21_HUMAN,Large ribosomal subunit protein eL21 (60S ribosomal protein L21),RPL21,Homo sapiens (Human),160
P46779,25.1449165344238,22.57080078125,20.2763977050781,25.5550842285156,21.0491924285889,22.4066543579102,20.4067153930664,21.730655670166,25.6567649841309,23.0756149291992,22.0122261047363,18.8994750976563,22.66403834025063,23.00364367167157,22.598045349121097,21.32910537719727,-0.3396053314209375,0.8694517043436623,0.9744879240508083,1.2689399719238281,0.5628010969163926,0.7512144652231806,reviewed,RL28_HUMAN,Large ribosomal subunit protein eL28 (60S ribosomal protein L28),RPL28,Homo sapiens (Human),137
P46781,23.5754241943359,24.5165309906006,21.9170684814453,26.4409484863281,23.3778247833252,21.8348407745361,24.7994651794434,22.0088119506836,26.3135433197021,20.1207427978516,20.6649265289307,20.60964012146,23.336341222127263,23.8845380147298,24.373940149943035,20.4651031494141,-0.5481967926025355,0.7417984690203117,0.9742140838941091,3.9088370005289335,0.03723319012651524,0.7036062715682534,reviewed,RS9_HUMAN,Small ribosomal subunit protein uS4 (40S ribosomal protein S9),RPS9,Homo sapiens (Human),194
P46782,27.8019332885742,26.5550842285156,26.0670204162598,28.696439743042,27.4314136505127,25.7795658111572,27.2714195251465,25.0359058380127,28.706356048584,26.9868507385254,27.1312408447266,25.5983257293701,26.80801264444987,27.3024730682373,27.004560470581065,26.572139104207366,-0.49446042378743016,0.6436631149839253,0.9742140838941091,0.4324213663736991,0.7313855024896827,0.8468804214429162,reviewed,RS5_HUMAN,"Small ribosomal subunit protein uS7 (40S ribosomal protein S5) [Cleaved into: Small ribosomal subunit protein uS7, N-terminally processed (40S ribosomal protein S5, N-terminally processed)]",RPS5,Homo sapiens (Human),204
P46937,22.8041324615479,20.199893951416,18.5150127410889,20.822717666626,22.7889442443848,22.2477149963379,20.7515640258789,21.3847217559814,21.7622585296631,20.8068256378174,20.848237991333,19.7090015411377,20.506346384684267,21.9531256357829,21.2995147705078,20.454688390096035,-1.4467792510986328,0.35317325294639096,0.9742140838941091,0.8448263804117637,0.15025580124803684,0.7036062715682534,reviewed,YAP1_HUMAN,Transcriptional coactivator YAP1 (Yes-associated protein 1) (Protein yorkie homolog) (Yes-associated protein YAP65 homolog),YAP1 YAP65,Homo sapiens (Human),504
P46940,20.5787487030029,20.1098537445068,19.9382476806641,24.7695121765137,22.4247035980225,22.0122261047363,23.4425296783447,22.1518993377686,22.6159648895264,23.4040565490723,22.3509845733643,19.0484733581543,20.2089500427246,23.068813959757502,22.73679796854657,21.601171493530302,-2.8598639170329037,0.03135004819707567,0.9742140838941091,1.1356264750162666,0.45229554528890753,0.7036062715682534,reviewed,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 (p195),IQGAP1 KIAA0051,Homo sapiens (Human),1657
P46977,20.4522838592529,21.4124145507813,18.5377140045166,21.1168670654297,23.3645286560059,21.0376110076904,20.1848583221436,20.9919204711914,24.9360694885254,23.8950424194336,22.4320220947266,21.3698616027832,20.134137471516933,21.839668909708667,22.03761609395347,22.565642038981135,-1.7055314381917341,0.20842300524258509,0.9742140838941091,-0.5280259450276645,0.7636344371160911,0.867894489416074,reviewed,STT3A_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A (Oligosaccharyl transferase subunit STT3A) (STT3-A) (EC 2.4.99.18) (B5) (Integral membrane protein 1) (Transmembrane protein TMC),STT3A ITM1 TMC,Homo sapiens (Human),705
P47756,25.0813159942627,24.8670291900635,20.1206016540527,20.9418239593506,22.2961406707764,23.0274925231934,19.6646308898926,23.0224227905273,25.3135433197021,22.7223415374756,19.8396511077881,18.7018642425537,23.35631561279297,22.088485717773466,22.666865666707334,20.421285629272464,1.2678298950195028,0.5043935609617233,0.9742140838941091,2.24558003743487,0.33076762451541625,0.7036062715682534,reviewed,CAPZB_HUMAN,F-actin-capping protein subunit beta (CapZ beta),CAPZB,Homo sapiens (Human),272
P47897,21.5684070587158,21.5011215209961,18.1177444458008,25.3031272888184,21.2397975921631,20.9905433654785,21.2392120361328,22.0221977233887,21.951530456543,20.2345314025879,21.90771484375,19.7959079742432,20.3957576751709,22.511156082153335,21.737646738688166,20.64605140686037,-2.115398406982436,0.30584034627242124,0.9742140838941091,1.091595331827797,0.18895727382952743,0.7036062715682534,reviewed,SYQ_HUMAN,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),QARS1 QARS,Homo sapiens (Human),775
P47914,25.2606925964355,26.3152732849121,24.0442695617676,25.8646697998047,26.6997528076172,26.6864566802979,27.2802963256836,25.5897808074951,24.7745475769043,25.7103023529053,25.4393634796143,20.3429946899414,25.206745147705067,26.41695976257327,25.881541570027665,23.83088684082033,-1.2102146148682031,0.16435423039901834,0.9742140838941091,2.0506547292073343,0.34012414245158995,0.7036062715682534,reviewed,RL29_HUMAN,Large ribosomal subunit protein eL29 (60S ribosomal protein L29) (Cell surface heparin-binding protein HIP),RPL29,Homo sapiens (Human),159
P48047,24.4551296234131,22.6605777740479,22.9811992645264,25.6997528076172,22.5068817138672,20.3751754760742,20.8826732635498,19.5549583435059,25.8693828582764,23.8670291900635,23.5983257293701,19.804069519043,23.3656355539958,22.860603332519535,22.1023381551107,22.4231414794922,0.5050322214762666,0.7738796212033726,0.9742140838941091,-0.32080332438150094,0.8970163761901522,0.9405312131627808,reviewed,ATPO_HUMAN,"ATP synthase subunit O, mitochondrial (ATP synthase peripheral stalk subunit OSCP) (Oligomycin sensitivity conferral protein) (OSCP)",ATP5PO ATP5O ATPO,Homo sapiens (Human),213
P48444,21.9705982208252,22.4948654174805,18.8508911132813,26.4169960021973,24.1253395080566,19.6263408660889,20.9080924987793,19.5297164916992,23.0667114257813,19.8458671569824,24.8623065948486,18.3444976806641,21.105451583862333,23.38955879211427,21.1681734720866,21.017557144165036,-2.2841072082519354,0.3761363439562706,0.9742140838941091,0.15061632792156487,0.9492388316106581,0.972372494078931,reviewed,COPD_HUMAN,Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP),ARCN1 COPD,Homo sapiens (Human),511
P48634,23.7695121765137,22.1341209411621,21.3375606536865,21.4399394989014,21.4395008087158,21.1825294494629,21.5138912200928,21.3962364196777,21.22975730896,21.8499946594238,21.100399017334,21.865140914917,22.413731257120762,21.353989919026702,21.37996164957683,21.605178197224934,1.0597413380940601,0.21552345075438786,0.9742140838941091,-0.2252165476481025,0.44413470017903256,0.7036062715682534,reviewed,PRC2A_HUMAN,Protein PRRC2A (HLA-B-associated transcript 2) (Large proline-rich protein BAT2) (Proline-rich and coiled-coil-containing protein 2A) (Protein G2),PRRC2A BAT2 G2,Homo sapiens (Human),2157
P48643,27.0296001434326,25.7745475769043,25.3645286560059,28.1794967651367,25.9405574798584,24.8432598114014,25.8693828582764,24.5105075836182,27.8504314422607,25.892728805542,25.888090133667,25.3910007476807,26.056225458780933,26.3211046854655,26.0767739613851,25.7239398956299,-0.26487922668456676,0.8218810067926582,0.9744879240508083,0.35283406575520004,0.7380146552924387,0.850546356707469,reviewed,TCPE_HUMAN,T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon) (Chaperonin containing T-complex polypeptide 1 subunit 5),CCT5 CCTE KIAA0098,Homo sapiens (Human),541
P48735,24.6039943695068,21.788330078125,19.7182750701904,23.7895488739014,23.0053882598877,23.2961406707764,22.5884971618652,23.5754241943359,23.4676208496094,18.7863674163818,20.8113784790039,20.1857585906982,22.036866505940736,23.363692601521834,23.2105140686035,19.927834828694632,-1.3268260955810973,0.4072660608970244,0.9742140838941091,3.2826792399088696,0.008273484547758362,0.7036062715682534,reviewed,IDHP_HUMAN,"Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (ICD-M) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)",IDH2,Homo sapiens (Human),452
P49327,21.3498516082764,22.8613586425781,23.1626930236816,26.6864566802979,22.9351711273193,23.4800052642822,22.8594646453857,19.2886943817139,25.2426357269287,24.1718826293945,22.7593879699707,18.5160865783691,22.4579677581787,24.367211023966465,22.463598251342763,21.815785725911436,-1.9092432657877652,0.21518647560621323,0.9742140838941091,0.647812525431327,0.8025848529933723,0.8867704669294134,reviewed,FAS_HUMAN,Fatty acid synthase (EC 2.3.1.85) (Type I fatty acid synthase) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Acyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)],FASN FAS,Homo sapiens (Human),2511
P49368,29.226188659668,28.4629497528076,27.8384590148926,30.6628875732422,29.1287860870361,26.9976577758789,28.9786930084229,26.0359058380127,30.3827800750732,28.7644577026367,28.6594886779785,27.611047744751,28.509199142456065,28.92977714538573,28.46579297383627,28.344998041788738,-0.4205780029296662,0.7299751977177671,0.9742140838941091,0.12079493204753078,0.9321342983704848,0.9626064170934092,reviewed,TCPG_HUMAN,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (Chaperonin containing T-complex polypeptide 1 subunit 3) (hTRiC5),CCT3 CCTG TRIC5,Homo sapiens (Human),545
P49411,30.5014247894287,29.9259223937988,28.1361389160156,31.0150470733643,29.8096199035645,28.3238868713379,30.0989875793457,28.2169704437256,30.6458148956299,29.9677429199219,30.2534961700439,27.6389274597168,29.52116203308103,29.7161846160889,29.653924306233733,29.286722183227536,-0.19502258300786934,0.8623279616224407,0.9744879240508083,0.3672021230061979,0.7568831846094899,0.865009353839417,reviewed,EFTU_HUMAN,"Elongation factor Tu, mitochondrial (EF-Tu) (P43)",TUFM,Homo sapiens (Human),455
P49458,23.9933452606201,20.9573097229004,21.6583995819092,24.4361896514893,19.2445068359375,23.1253395080566,23.1749324798584,20.7587490081787,23.931568145752,23.8384590148926,22.2914505004883,20.6800289154053,22.203018188476566,22.268678665161133,22.621749877929698,22.269979476928736,-0.06566047668456676,0.972782535228254,0.9872059995067619,0.35177040100096235,0.8032758450432025,0.8867704669294134,reviewed,SRP09_HUMAN,Signal recognition particle 9 kDa protein (SRP9),SRP9,Homo sapiens (Human),86
P49711,24.5403785705566,22.9115943908691,20.5638370513916,23.8288097381592,23.5521545410156,22.3698616027832,23.5638370513916,23.2961406707764,24.6864566802979,23.8190937042236,23.8288097381592,18.3227443695068,22.6719366709391,23.250275293986004,23.848811467488634,21.99021593729653,-0.5783386230469034,0.6646622504960857,0.9742140838941091,1.8585955301921047,0.3793977769322347,0.7036062715682534,reviewed,CTCF_HUMAN,Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog),CTCF,Homo sapiens (Human),727
P49736,25.8288097381592,24.7076721191406,22.8053817749023,26.5667419433594,24.7076721191406,22.5213317871094,24.9846801757813,23.6971035003662,25.9383163452148,24.310079574585,25.5462779998779,20.9097633361816,24.4472878774007,24.5985819498698,24.873366673787434,23.588706970214833,-0.1512940724690992,0.922703659656466,0.9747493766689096,1.2846597035726006,0.44856793583141263,0.7036062715682534,reviewed,MCM2_HUMAN,DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2 homolog) (Nuclear protein BM28),MCM2 BM28 CCNL1 CDCL1 KIAA0030,Homo sapiens (Human),904
